record_id,ocid,contract_id,data_source,country,country_name,buyer_region,is_oecd,tender_date,award_date,contract_date,year,month,quarter,year_month,time_to_award_days,value_local,currency_local,value_usd,value_eur,value_usd_2020,log_value_usd,estimated_value_usd,procurement_method,procurement_method_category,is_framework,is_emergency,is_above_threshold,n_bidders,single_bidder,competitive,hhi_buyer,hhi_sector,buyer_id,buyer_name,buyer_type,buyer_type_category,supplier_id,supplier_name,supplier_country,supplier_is_sme,supplier_is_foreign,cpv_code,cpv_division,cpv_group,cpv_class,cpv_description,sector,gprd_sector,carbon_intensity_kg_usd,carbon_footprint_kg,flag_missing_value,flag_missing_dates,flag_outlier_value,quality_score
EU_TED_17139343,ocds-ted-eu-2677835,-nan,EU_TED,IT,Italy,,True,,,,2018.0,9.0,3.0,NaT,,980000.0,EUR,1156400.0,980000.0,1225784.0,6.06310808299862,,open,OPEN,False,,True,,False,False,1.0,,None,Tecnocasic S.p.A.,Utilities,OTHER,,,,False,True,66510000.0,66,665,6651,,,,,,False,True,False,0.42857142857142855
EU_TED_27311737,ocds-ted-eu-2021242267,2021242267-4,EU_TED,RO,Romania,,False,,,,2021.0,5.0,2.0,NaT,,1780635.98,EUR,2101150.4564,1780635.98,1996092.93358,6.322457151903694,,open,OPEN,False,,True,4.0,False,True,0.6434927672419382,,3346875,Spitalul Clinic de Urgență pentru Copii „Sf. Ioan” Galați,Regional agency,REGIONAL_AUTHORITY,RO 6220293,Novaintermed S.R.L.,RO,True,True,33696500,33,336,3369,,,,,,False,False,False,0.7142857142857143
EU_TED_32414713,ocds-ted-eu-2023158621,2023158621-nan,EU_TED,DE,Germany,,True,,,,2023.0,3.0,1.0,NaT,,1.0,EUR,1.08,1.0,0.9072,0.03342375548694973,,open,OPEN,True,,False,1.0,True,False,0.9998982334511768,,nan,KPB Wesel Zentrale Vergabestelle,Body governed by public law,PUBLIC_BODY,nan,Abschleppdienst Sluka GmbH,DE,True,True,50118110,50,501,5011,,,,,,False,False,True,0.7142857142857143
EU_TED_26238803,ocds-ted-eu-670135,-23,EU_TED,RO,Romania,,False,,,,2020.0,7.0,3.0,NaT,,569914.44,EUR,649702.4615999999,569914.44,649702.4615999999,5.8127145122283075,,open,OPEN,True,,True,,False,False,0.6572741365230599,,3694896,Spitalul de Recuperare Borșa,Central government,CENTRAL_GOVERNMENT,,,,False,True,33690000,33,336,3369,,,,,,False,True,False,0.42857142857142855
EU_TED_27114,ocds-ted-eu-27114,-nan,EU_TED,IE,Ireland,,True,,,,2006.0,,,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.9998982334511768,,nan,University College Cork; Procurement & Contracts Office,Public undertaking,OTHER,,,,False,True,31600000.0,31,316,3160,,,,,,True,True,False,0.2857142857142857
EU_TED_19476185,ocds-ted-eu-5014677,-64,EU_TED,GR,Greece,,True,,,,2018.0,10.0,4.0,NaT,,148285.16,EUR,174976.4888,148285.16,185475.078128,5.242979697426909,,open,OPEN,False,,True,,False,False,0.9861296566606149,,ΑΦΜ: 997558878,ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΚΕΝΤΡΟ ΥΓΕΙΑΣ ΝΑΞΟΥ,Utilities,OTHER,,,,False,True,33140000.0,33,331,3314,,,,,,False,True,False,0.42857142857142855
EU_TED_5981234,ocds-ted-eu-201667092,201667092-nan,EU_TED,GB,United Kingdom,,True,,,,2016.0,,,NaT,,24751.4,EUR,27474.054000000004,24751.4,30496.199940000006,4.438922747513983,,open,OPEN,True,,False,4.0,False,True,0.9998982334511768,,nan,City Building (Glasgow) LLP,Public undertaking,OTHER,nan,N&C Building Products,UK,False,True,44111700.0,44,441,4411,,,,,,False,True,False,0.7142857142857143
OCDS_CO_42834079,ocds-k50g02-20-12-11396825,20-12-11396825,OCDS_CO,CO,Colombia,,True,2020-12-07 11:48:29,,,2020.0,12.0,4.0,2020-12,,250908750.0,COP,67996.9512195122,61815.410199556536,67996.9512195122,4.832489440673507,67996.9512195122,direct,DIRECT,False,False,False,0.0,False,False,0.3014374871178238,0.03271454890460778,892170008,CUNDINAMARCA - FOSCA - ALCALDIA,,OTHER,824006443,FUNDACION BIENESTAR Y FUTURO-FUNBI,Colombia,False,False,801116,80,801,8011,,SERVICES,,,,False,True,False,0.7142857142857143
EU_TED_12086733,ocds-ted-eu-2021339426,2021339426-1,EU_TED,RO,Romania,,False,,,,2018.0,7.0,3.0,NaT,,792551.05,EUR,935210.2390000001,792551.05,991322.8533400001,5.970909252983614,,open,OPEN,False,,True,,False,False,0.6147539190281074,,3127522,Universitatea Dunărea de Jos,National agency,OTHER,nan,nan,nan,False,True,38295000,38,382,3829,,,,,,False,True,False,0.5714285714285714
OCDS_CO_42509724,ocds-k50g02-20-12-10565289,20-12-10565289,OCDS_CO,CO,Colombia,,True,2020-03-10 00:00:00,,,2020.0,3.0,1.0,2020-03,,13119855.0,COP,3555.5162601626016,3232.2875092387285,3555.5162601626016,3.5509026691055916,3555.5162601626016,limited,NEGOTIATED,False,False,False,0.0,False,False,0.09287493599017756,0.03271454890460778,800140603,DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL (PONAL),,OTHER,76307201,OLIVIO CHITO CALUCE,Colombia,False,False,801116,80,801,8011,,SERVICES,,,,False,True,False,0.7142857142857143
EU_TED_4931414,ocds-ted-eu-2014438449,2014438449-nan,EU_TED,IT,Italy,,True,,,,2014.0,,,NaT,,1309000.0,EUR,1740970.0,1309000.0,1967296.0999999999,6.240791287517841,,open,OPEN,False,,True,,False,False,0.9998982334511768,,nan,A.O. «Bolognini» di Seriate,Body governed by public law,PUBLIC_BODY,nan,MEDTRONIC ITALIA SPA,nan,False,True,33184300.0,33,331,3318,,,,,,False,True,False,0.5714285714285714
OCDS_CO_43232832,ocds-k50g02-20-4-11132299,20-4-11132299,OCDS_CO,CO,Colombia,,True,2020-09-21 08:48:22,,,2020.0,9.0,3.0,2020-09,,1025381.0,COP,277.8810298102981,252.6191180093619,277.8810298102981,2.443858899674396,277.8810298102981,open,OPEN,False,False,False,0.0,False,False,0.39195027227066603,0.011109378951768655,819004280,MAGDALENA - ESE CENTRO DE SALUD SAMUEL VILLANUEVA VALEST � EL BANCO,,OTHER,39015621,ROSA AMANDA DIAZ SILVA,Colombia,False,False,851017,85,851,8510,,HEALTH,,,,False,True,False,0.7142857142857143
EU_TED_9868535,ocds-ted-eu-2018490327,2018490327-3,EU_TED,PL,Poland,,True,,,,2018.0,11.0,4.0,NaT,,26028.72,EUR,30713.8896,26028.72,32556.722976,4.487334818880396,,open,OPEN,False,,False,1.0,True,False,0.9998982334511768,,nan,Komenda Portu Wojennego Gdynia,Public undertaking,OTHER,nan,Megmar Logistics & Consulting Sp. Z o.o.,PL,True,True,48000000,48,480,4800,,,,,,False,False,False,0.7142857142857143
OCDS_CO_44323688,ocds-k50g02-21-4-12614097,21-4-12614097,OCDS_CO,CO,Colombia,,True,2021-12-17 00:00:00,,,2021.0,12.0,4.0,2021-12,,2960400.0,COP,791.5508021390374,719.5916383082157,751.9732620320855,2.8984787933368805,791.5508021390374,,OTHER,False,False,False,0.0,False,False,0.04167894491807311,0.999512881969996,891200360,NARIÑO - INSTITUCION EDUCATIVA SUCRE - IPIALES,,OTHER,900562602,SITI SOLUCIONES SAS,Colombia,False,False,811125,81,811,8111,,OTHER,,,,False,True,False,0.7142857142857143
EU_TED_32678923,ocds-ted-eu-2023353515,2023353515-nan,EU_TED,DE,Germany,,True,,,,2023.0,6.0,2.0,NaT,,0.01,EUR,0.0108,0.01,0.009072,0.0,,open,OPEN,True,,False,4.0,False,True,0.9998982334511768,,nan,Bundesagentur für Arbeit Regionales Einkaufszentrum Bayern (mit Zuständigkeit für Bayern und Sachsen),Public undertaking,OTHER,nan,Gehauf GmbH,DE,True,True,80400000,80,804,8040,,,,,,False,False,True,0.7142857142857143
EU_TED_23181224,ocds-ted-eu-12082,-2,EU_TED,RO,Romania,,False,,,,2019.0,1.0,1.0,NaT,,,EUR,,,,,,open,OPEN,True,,False,,False,False,0.8923383920665741,,Romania,Spitalul Clinic „Prof. Dr. Th. Burghele”,Utilities,OTHER,,,,False,True,33652100,33,336,3365,,,,,,True,True,False,0.2857142857142857
EU_TED_12068974,ocds-ted-eu-2021329203,2021329203-4,EU_TED,FR,France,,True,,,,2018.0,6.0,2.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.9998982334511768,,nan,Ministère de l'écologie,Central government,CENTRAL_GOVERNMENT,nan,nan,nan,False,True,79990000,79,799,7999,,,,,,True,True,False,0.42857142857142855
EU_TED_32685903,ocds-ted-eu-2023359455,2023359455-2,EU_TED,FR,France,,True,,,,2023.0,6.0,2.0,NaT,,5000000.0,EUR,5400000.0,5000000.0,4536000.0,6.732393759822968,,open,OPEN,True,,True,8.0,False,True,0.9998982334511768,,nan,ville de Paris,Body governed by public law,PUBLIC_BODY,34519253800055---41119906000046---34483480900040,association intermediaire acsp---association intermediaire reagir (mandataire)---association intermediaire secours emploi,FR---FR---FR,False,True,85312510,85,853,8531,,,,,,False,False,False,0.7142857142857143
EU_TED_30090565,ocds-ted-eu-2022493050,2022493050-nan,EU_TED,DK,Denmark,,True,,,,2022.0,9.0,3.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.48230166183845835,,77940413,Udlændingestyrelsen ,Central government,CENTRAL_GOVERNMENT,nan,nan,nan,False,True,85311000,85,853,8531,,,,,,True,True,False,0.42857142857142855
EU_TED_17896223,ocds-ted-eu-3434715,-64,EU_TED,PL,Poland,,True,,,,2018.0,6.0,2.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,1.0,,None,Uniwersytecki Szpital Kliniczny im. Jana Mikulicza-Radeckiego we Wrocławiu,Utilities,OTHER,,,,False,True,33600000.0,33,336,3360,,,,,,True,True,False,0.2857142857142857
OCDS_CO_36144353,ocds-k50g02-13-13-1670535,13-13-1670535,OCDS_CO,CO,Colombia,,True,2013-05-16 09:00:00,,,2013.0,5.0,2.0,2013-05,,24471592.0,COP,13086.412834224599,11896.738940204179,15049.374759358287,4.116820616772188,13164.282352941176,open,OPEN,False,False,False,0.0,False,False,0.09287493599017756,0.999512881969996,800140603,DIRECCION GENERAL DE LA POLICIA NACIONAL - PONAL,,OTHER,15348424,JHOBERT HUMBERTO LOPEZ CASTAÑEDA Y/O ALPHABORDADOS,Colombia,False,False,,,,,,OTHER,,,,False,True,False,0.5714285714285714
EU_TED_8202116,ocds-ted-eu-660347,-12,EU_TED,BG,Bulgaria,,False,,,,2017.0,12.0,4.0,NaT,,1506623.38,EUR,1702484.4193999998,1506623.38,1855708.017146,6.231083146077,,open,OPEN,False,,True,,False,False,0.9485312221760509,,102274111,„Университетска многопрофилна болница за активно лечение — Бургас” АД,Public undertaking,OTHER,,,,False,True,33140000.0,33,331,3314,,,,,,False,True,False,0.42857142857142855
EU_TED_29545763,ocds-ted-eu-202295420,202295420-12,EU_TED,PL,Poland,,True,,,,2022.0,2.0,1.0,NaT,,185.58,EUR,194.859,185.58,169.52733,2.2897204694567606,,open,OPEN,False,,False,1.0,True,False,0.4957368524658578,,PL,Szpital Kliniczny Przemienienia Pańskiego Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,Public undertaking,OTHER,nan,Salus International Sp.  zo.o.,PL,False,True,33690000,33,336,3369,,,,,,False,False,False,0.7142857142857143
EU_TED_19472071,ocds-ted-eu-5010563,-nan,EU_TED,PL,Poland,,True,,,,2018.0,10.0,4.0,NaT,,372382.37,EUR,439411.19659999997,372382.37,465775.868396,5.6428711189469025,,open,OPEN,False,,True,,False,False,1.0,,9562303383,Centrum Kulturalno-Kongresowe JORDANKI sp. z o.o.,Utilities,OTHER,,,,False,True,79710000.0,79,797,7971,,,,,,False,True,False,0.42857142857142855
EU_TED_5073056,ocds-ted-eu-131590,-nan,EU_TED,FR,France,,True,,,,2014.0,,,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,1.0,,None,Communauté de communes rives de Moselle,Other,OTHER,,,,False,True,34927100.0,34,349,3492,,,,,,True,True,False,0.2857142857142857
OCDS_GB_45817320,ocds-b5fd17-1f661812-a8d2-4d32-89fc-cc9cd7c0378e,PU-21-0315,OCDS_GB,GB,United Kingdom,,True,2024-08-01 09:51:27,,,2024.0,8.0,3.0,2024-08,,150000.0,GBP,190500.0,173181.81818181818,190500.0,5.279894980011638,190500.0,selective,RESTRICTED,False,False,True,0.0,False,False,0.035045883971586235,0.03271454890460778,GB-GOR-D303,Office for National Statistics,,OTHER,GB-COH-07413852,THE DIGITAL ACCESSIBILITY CENTRE LIMITED,United Kingdom,False,False,71632000,71,716,7163,,SERVICES,,,,False,False,False,0.7142857142857143
EU_TED_24550827,ocds-ted-eu-202023741,202023741-60,EU_TED,RO,Romania,,False,,,,2020.0,1.0,1.0,NaT,,379965.61,EUR,433160.79539999994,379965.61,433160.79539999994,5.636649142524073,,open,OPEN,False,,True,,False,False,0.9255218465344945,,4384117,Spitalul Clinic Județean de Urgență Brașov,Utilities,OTHER,nan,nan,nan,False,True,33111710,33,331,3311,,,,,,False,True,False,0.5714285714285714
EU_TED_26373676,ocds-ted-eu-805008,-254,EU_TED,RO,Romania,,False,,,,2020.0,8.0,3.0,NaT,,339936.55,EUR,387527.66699999996,339936.55,387527.66699999996,5.588302713801042,,open,OPEN,True,,True,,False,False,0.6328199659716236,,4244504,Direcția Sanitară Veterinară și pentru Siguranța Alimentelor Suceava,Regional agency,REGIONAL_AUTHORITY,,,,False,True,33141625,33,331,3314,,,,,,False,True,False,0.42857142857142855
EU_TED_28347434,ocds-ted-eu-325151,-19,EU_TED,RO,Romania,,False,,,,2021.0,3.0,1.0,NaT,,19851688.37,EUR,23424992.2766,19851688.37,22253742.66277,7.369679456369611,,open,OPEN,True,,True,,False,False,0.7380890358871328,,4557951,Spitalul Județean de Urgență „Mavromati” Botoșani,Utilities,OTHER,,,,False,True,33652000,33,336,3365,,,,,,False,True,False,0.42857142857142855
OCDS_CO_42364401,ocds-k50g02-20-12-10264791,20-12-10264791,OCDS_CO,CO,Colombia,,True,2020-01-08 15:13:13,,,2020.0,1.0,1.0,2020-01,,1250000.0,COP,338.75338753387535,307.9576250307957,338.75338753387535,2.529883646848996,338.75338753387535,direct,DIRECT,False,False,False,0.0,False,False,0.2848292128527123,0.03271454890460778,891780103,MAGDALENA - SITIONUEVO - ALCALDIA,,OTHER,108001672,RAFAEL SANTOS CAMARGA BONETT,Colombia,False,False,801116,80,801,8011,,SERVICES,,,,False,True,False,0.7142857142857143
EU_TED_11882193,ocds-ted-eu-2021208446,2021208446-17,EU_TED,BG,Bulgaria,,False,,,,2018.0,4.0,2.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.8211630922870575,,000770086,„Многопрофилна болница за активно лечение — Самоков“ ЕООД,Public undertaking,OTHER,nan,nan,nan,False,True,33600000,33,336,3360,,,,,,True,True,False,0.42857142857142855
EU_TED_15028761,ocds-ted-eu-567253,-7,EU_TED,FR,France,,True,,,,2018.0,2.0,1.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,1.0,,None,Direction territoriale Bourgogne-Franche-Comté,National agency,OTHER,,,,False,True,77200000.0,77,772,7720,,,,,,True,True,False,0.2857142857142857
EU_TED_4530732,ocds-ted-eu-201484080,201484080-nan,EU_TED,FR,France,,True,,,,2014.0,,,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.9998982334511768,,nan,Préfecture Région LR,Other,OTHER,nan,Sarl Bousquet frère et fils,FR,False,True,45400000.0,45,454,4540,,,,,,True,True,False,0.42857142857142855
EU_TED_1309142,ocds-ted-eu-2009139314,2009139314-nan,EU_TED,GB,United Kingdom,,True,,,,2009.0,,,NaT,,,EUR,,,,,,limited,NEGOTIATED,True,,False,20.0,False,True,0.9998982334511768,,nan,Tremough Development Vehicle,Public undertaking,OTHER,nan,Hyder Consulting Ltd,UK,False,True,79415200.0,79,794,7941,,,,,,True,True,False,0.5714285714285714
OCDS_CO_35511771,ocds-k50g02-12-11-939599,12-11-939599,OCDS_CO,CO,Colombia,,True,2012-05-22 07:00:00,,,2012.0,5.0,2.0,2012-05,,34990371.0,COP,19439.095,17671.904545454545,22938.1321,4.288676042192364,19444.834444444445,open,OPEN,False,False,False,0.0,False,False,0.01727014202974338,0.999512881969996,800103720,CASANARE - SAN LUIS DE PALENQUE - ALCALDIA,,OTHER,74752360,JOHN FREDDY NIÑO PIÑEROS,Colombia,False,False,,,,,,OTHER,,,,False,True,False,0.5714285714285714
EU_TED_31229762,ocds-ted-eu-791245,-113,EU_TED,RO,Romania,,False,,,,2022.0,8.0,3.0,NaT,,9879883.01,EUR,10373877.1605,9879883.01,9025273.129634999,7.015941101105719,,open,OPEN,True,,True,,False,False,0.7200303850804471,,3519879,Spital Clinic Judetean de Urgenta Arad,Utilities,OTHER,,,,False,True,33690000,33,336,3369,,,,,,False,True,False,0.42857142857142855
EU_TED_31328192,ocds-ted-eu-889675,-1,EU_TED,ES,Spain,,True,,,,2022.0,9.0,3.0,NaT,,394253.79,EUR,413966.4795,394253.79,360150.83716500003,5.616965176006008,,open,OPEN,False,,True,,False,False,0.6484704403619522,,P1204000B,Junta de Gobierno del Ayuntamiento de Castellón de la Plana,Body governed by public law,PUBLIC_BODY,,,,False,True,48218000,48,482,4821,,,,,,False,True,False,0.42857142857142855
OCDS_CO_45669967,ocds-k50g02-CO1.BDOS.728619,BA-ECO-71-2019,OCDS_CO,CO,Colombia,,True,2019-02-07 15:10:21,,,2019.0,2.0,1.0,2019-02,,19574220.0,COP,5967.75,5425.227272727272,6206.46,3.77581062145278,35769.795731707316,direct,DIRECT,False,False,False,0.0,False,False,0.9999579202269694,0.999512881969996,899999027,DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA - DIR TER NORTE,,OTHER,nan,nan,nan,,True,1.80111715,1.,1.8,1.80,,OTHER,,,,False,True,False,0.7142857142857143
EU_TED_6609108,ocds-ted-eu-171745,-219,EU_TED,BG,Bulgaria,,False,,,,2016.0,,,NaT,,1344711.8,EUR,1492630.0980000002,1344711.8,1656819.4087800004,6.17395219466313,,open,OPEN,False,,True,,False,False,0.9771350604794963,,200105779,„Специализирана болница за активно лечение на хематологични заболявания“ ЕАД,Public undertaking,OTHER,,,,False,True,24000000.0,24,240,2400,,,,,,False,True,False,0.42857142857142855
EU_TED_27927283,ocds-ted-eu-2021617061,2021617061-1,EU_TED,PL,Poland,,True,,,,2021.0,11.0,4.0,NaT,,242970.74,EUR,286705.47319999995,242970.74,272370.19953999994,5.457435983695944,,open,OPEN,False,,True,1.0,True,False,0.9998982334511768,,nan,Samodzielny Publiczny Zakład Opieki Zdrowotnej Opolskie Centrum Onkologii im. prof. Tadeusza Koszarowskiego w Opolu,Utilities,OTHER,nan,Medtronic Poland Sp. z o.o.,PL,False,True,33169000,33,331,3316,,,,,,False,False,False,0.7142857142857143
OCDS_CO_43346542,ocds-k50g02-20-4-11420703,20-4-11420703,OCDS_CO,CO,Colombia,,True,2020-12-14 14:48:49,,,2020.0,12.0,4.0,2020-12,,1100000.0,COP,298.1029810298103,271.00271002710025,298.1029810298103,2.4743663189991647,298.1029810298103,open,OPEN,False,False,False,0.0,False,False,0.02512731316576778,0.03271454890460778,800154347,MAGDALENA - ESE HOSPITAL LA CANDELARIA - EL BANCO,,OTHER,108504383,YERFINSON BENAVIDEZ MORENO,Colombia,False,False,921215,92,921,9212,,SERVICES,,,,False,True,False,0.7142857142857143
EU_TED_18433686,ocds-ted-eu-3972178,-71,EU_TED,IT,Italy,,True,,,,2018.0,11.0,4.0,NaT,,33191154.0,EUR,39165561.72,33191154.0,41515495.423200004,7.59290435965807,,open,OPEN,False,,True,,False,False,1.0,,None,Dipartimento stazione unica appaltante SUA-RB della Regione Basilicata,Body governed by public law,PUBLIC_BODY,,,,False,True,33190000.0,33,331,3319,,,,,,False,True,False,0.42857142857142855
OCDS_CO_40479748,ocds-k50g02-18-12-8552339,18-12-8552339,OCDS_CO,CO,Colombia,,True,2018-08-27 08:00:00,,,2018.0,8.0,3.0,2018-08,,1300000.0,COP,440.6779661016949,400.6163328197226,467.1186440677966,2.644121336328674,440.6779661016949,direct,DIRECT,False,False,False,0.0,False,False,0.1185020935373802,0.011109378951768655,842000004,VICHADA - HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS - PUERTO CARRE�O,,OTHER,21249955,EDILMA SILVA INOJOSA,Colombia,False,False,851016,85,851,8510,,HEALTH,,,,False,True,False,0.7142857142857143
EU_TED_5559937,ocds-ted-eu-2015362726,2015362726-nan,EU_TED,FR,France,,True,,,,2015.0,,,NaT,,,EUR,,,,,,open,OPEN,True,,False,,False,False,0.6440999515724439,,24340001700022,Montpellier Méditerranée Métropole,Other,OTHER,nan,Charvet La Mure Bianco,FR,False,True,9135100,91,913,9135,,,,,,True,True,False,0.42857142857142855
EU_TED_20345497,ocds-ted-eu-5883989,-2,EU_TED,FR,France,,True,,,,2018.0,7.0,3.0,NaT,,2160000.0,EUR,2548800.0,2160000.0,2701728.0,6.406335758457057,,open,OPEN,True,,True,,False,False,0.5075067944997965,,21130004100012,ville d'arles,Body governed by public law,PUBLIC_BODY,,,,False,True,77211500.0,77,772,7721,,,,,,False,True,False,0.42857142857142855
OCDS_CO_41234167,ocds-k50g02-19-12-8885637,19-12-8885637,OCDS_CO,CO,Colombia,,True,2019-01-18 12:15:23,,,2019.0,1.0,1.0,2019-01,,6400000.0,COP,1951.219512195122,1773.8359201773835,2029.268292682927,3.2903061302722083,1951.219512195122,direct,DIRECT,False,False,False,0.0,False,False,0.002383214882178316,0.03271454890460778,804003778,SANTANDER - BUCARAMANGA - CONCEJO MUNICIPAL,,OTHER,63326595,SARA BUENO CAMACHO,Colombia,False,False,801115,80,801,8011,,SERVICES,,,,False,True,False,0.7142857142857143
EU_TED_4871571,ocds-ted-eu-2014387183,2014387183-nan,EU_TED,CZ,Czechia,,True,,,,2014.0,,,NaT,,394.39,EUR,524.5387000000001,394.39,592.728731,2.719777535573284,,open,OPEN,True,,False,,False,False,0.9998982334511768,,nan,Masarykova univerzita,Public undertaking,OTHER,nan,C SYSTEM CZ a.s.,CZ,False,True,30213000.0,30,302,3021,,,,,,False,True,False,0.5714285714285714
EU_TED_8095390,ocds-ted-eu-553621,-30,EU_TED,FR,France,,True,,,,2017.0,10.0,4.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,1.0,,None,Groupe hospitalier de La Rochelle,Utilities,OTHER,,,,False,True,33000000.0,33,330,3300,,,,,,True,True,False,0.2857142857142857
EU_TED_12628153,ocds-ted-eu-2021663723,2021663723-nan,EU_TED,FR,France,,True,,,,2018.0,12.0,4.0,NaT,,995248.0,EUR,1174392.64,995248.0,1244856.1983999999,6.069813320826931,,limited,NEGOTIATED,True,,True,4.0,False,True,0.9998982334511768,,nan,setec organisation pr bordeaux metropo,Body governed by public law,PUBLIC_BODY,nan,ingérop conseil et ingénierie - sAS---land'Act Agence Ouest SAS---wonderfulight,FR---FR---FR,False,True,71300000,71,713,7130,,,,,,False,False,False,0.7142857142857143
EU_TED_22680607,ocds-ted-eu-2019319941,2019319941-18,EU_TED,BG,Bulgaria,,False,,,,2019.0,7.0,3.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.94747205533176,,000056814,Община Бургас,Body governed by public law,PUBLIC_BODY,nan,nan,nan,False,True,60112000,60,601,6011,,,,,,True,True,False,0.42857142857142855
EU_TED_28094088,ocds-ted-eu-71805,-44,EU_TED,RO,Romania,,False,,,,2021.0,1.0,1.0,NaT,,1371753.2,EUR,1618668.7759999998,1371753.2,1537735.3371999997,6.209157989289403,,open,OPEN,True,,True,,False,False,0.769039604081607,,4541092,Spitalul Clinic de Recuperare Iași,Central government,CENTRAL_GOVERNMENT,,,,False,True,33690000,33,336,3369,,,,,,False,True,False,0.42857142857142855
EU_TED_24569837,ocds-ted-eu-202033511,202033511-nan,EU_TED,CZ,Czechia,,True,,,,2020.0,1.0,1.0,NaT,,5059308.26,EUR,5767611.4163999995,5059308.26,5767611.4163999995,6.760995992800473,,open,OPEN,False,,True,3.0,False,True,0.8691677471560457,,00007064,Česká republika - Ministerstva vnitra,Central government,CENTRAL_GOVERNMENT,60750197,"Koutný, spol. s.r.o.",CZ,True,True,35811200,35,358,3581,,,,,,False,False,False,0.7142857142857143
OCDS_CO_35775584,ocds-k50g02-13-12-1408179,13-12-1408179,OCDS_CO,CO,Colombia,,True,2013-01-23 17:07:10,,,2013.0,1.0,1.0,2013-01,,15803000.0,COP,8450.802139037432,7682.547399124938,9718.422459893047,3.926897933567917,8450.802139037432,direct,DIRECT,False,False,False,0.0,False,False,0.05953978579589612,0.999512881969996,899999302,AMAZONAS - LETICIA - ALCALDIA,,OTHER,40179787 ,ELOISA SOLEDAD RAMIREZ GONZALEZ,Colombia,False,False,,,,,,OTHER,,,,False,True,False,0.5714285714285714
EU_TED_1733443,ocds-ted-eu-20108317,20108317-nan,EU_TED,FR,France,,True,,,,2010.0,,,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.9998982334511768,,nan,CHU Amiens,Utilities,OTHER,nan,Peters Surgical,nan,False,True,33100000.0,33,331,3310,,,,,,True,True,False,0.42857142857142855
EU_TED_11972149,ocds-ted-eu-2021267137,2021267137-4,EU_TED,EE,Estonia,,True,,,,2018.0,5.0,2.0,NaT,,750000.0,EUR,885000.0,750000.0,938100.0,5.946943270697825,,open,OPEN,True,,True,,False,False,0.6038424073353976,,70009646---70000740---70003744---70009244---90012585---90008666---70003767---75006842---75039008,Eesti Merekool---Haridus- ja Teadusministeerium---Kuressaare Ametikool---Rahandusministeeriumi Infotehnoloogiakeskus---Sihtasutus Eesti Vabaõhumuuseum---Sihtasutus Vene Teater---Tallinna Lasnamäe Mehaanikakool---Tartu Tamme Gümnaasium---Võru Gümnaasium,National agency,OTHER,nan,nan,nan,False,True,32000000,32,320,3200,,,,,,False,True,False,0.5714285714285714
EU_TED_32769578,ocds-ted-eu-2023418905,2023418905-8,EU_TED,ES,Spain,,True,,,,2023.0,7.0,3.0,NaT,,17000.0,EUR,18360.0,17000.0,15422.4,4.2638726768652235,,limited,NEGOTIATED,False,,False,7.0,False,True,0.4633742366657697,,Q4777002I,Gerencia de Atención Especializada Hospital Clínico Univ. de Valladolid,Body governed by public law,PUBLIC_BODY,A08092744,B. BRAUN MEDICAL S.A.,ES,False,True,33141310,33,331,3314,,,,,,False,False,False,0.7142857142857143
EU_TED_12029500,ocds-ted-eu-2021301976,2021301976-8,EU_TED,RO,Romania,,False,,,,2018.0,6.0,2.0,NaT,,909495.38,EUR,1073204.5484,909495.38,1137596.821304,6.030682504608209,,open,OPEN,False,,True,,False,False,0.781648404987521,,10099816,Direcția Generală de Asistență Socială și Protecția Copilului Mehedinți,Body governed by public law,PUBLIC_BODY,nan,nan,nan,False,True,15000000,15,150,1500,,,,,,False,True,False,0.5714285714285714
EU_TED_19294201,ocds-ted-eu-4832693,-1,EU_TED,RO,Romania,,False,,,,2018.0,8.0,3.0,NaT,,2697782.87,EUR,3183383.7865999998,2697782.87,3374386.813796,6.5028890000269115,,open,OPEN,True,,True,,False,False,0.802649935750412,,4026712,Spitalul Judetean de Urgenta Tulcea,Utilities,OTHER,,,,False,True,33600000.0,33,336,3360,,,,,,False,True,False,0.42857142857142855
